show,season,unique_id,full_name,episode,action
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,2,D7
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,3,D10
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,4,D6
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,5,D1
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,6,D1
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,7,D1
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,8,D1
Bachelor,12,12_DENISE_H,Denise Hawthorne,1,E
Bachelor,12,12_DEVON_A,Devon Antin,1,E
Bachelor,12,12_ERIN_H,Erin Harper,2,E
Bachelor,12,12_ERIN_H,Erin Harper,2,D8
Bachelor,12,12_ERIN_S,Erin Storm,3,E
Bachelor,12,12_ERIN_S,Erin Storm,2,D7
Bachelor,12,12_ERIN_S,Erin Storm,3,D10
Bachelor,12,12_HOLLY_D,Holly Durst,3,R
Bachelor,12,12_HOLLY_D,Holly Durst,4,ED
Bachelor,12,12_HOLLY_D,Holly Durst,2,D8
Bachelor,12,12_HOLLY_D,Holly Durst,3,D1
Bachelor,12,12_HOLLY_D,Holly Durst,4,D2
Bachelor,12,12_KELLY_D,Kelly Duncan,4,E
Bachelor,12,12_KELLY_D,Kelly Duncan,2,D7
Bachelor,12,12_KELLY_D,Kelly Duncan,3,D10
Bachelor,12,12_KELLY_D,Kelly Duncan,4,D6
Bachelor,12,12_KRISTINE_H,Kristine Heffelfinger,3,E
Bachelor,12,12_KRISTINE_H,Kristine Heffelfinger,2,D8
Bachelor,12,12_KRISTINE_H,Kristine Heffelfinger,3,D10
Bachelor,12,12_LESLEY_G,Lesley Geyer,1,E
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,4,R
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,5,E
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,2,D8
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,3,D10
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,4,D2
Bachelor,12,12_MARSHANA_R,Marshana Ritchie,5,D4
Bachelor,12,12_MICHELE_R,Michele Romero,1,E
Bachelor,12,12_MICHELLE_P,Michelle Procopio,2,E
Bachelor,12,12_MICHELLE_P,Michelle Procopio,2,D8
Bachelor,12,12_NOELLE_D,Noelle Drake,6,E
Bachelor,12,12_NOELLE_D,Noelle Drake,2,D8
Bachelor,12,12_NOELLE_D,Noelle Drake,3,D10
Bachelor,12,12_NOELLE_D,Noelle Drake,4,D6
Bachelor,12,12_NOELLE_D,Noelle Drake,5,D1
Bachelor,12,12_NOELLE_D,Noelle Drake,6,D1
Bachelor,12,12_REBECCA_L,Rebecca LeBlanc,1,E
Bachelor,12,12_ROBIN_C,Robin Canfield,3,R
Bachelor,12,12_ROBIN_C,Robin Canfield,5,E
Bachelor,12,12_ROBIN_C,Robin Canfield,2,D7
Bachelor,12,12_ROBIN_C,Robin Canfield,3,D10
Bachelor,12,12_ROBIN_C,Robin Canfield,4,D6
Bachelor,12,12_ROBIN_C,Robin Canfield,5,D4
Bachelor,12,12_SHAYNE_L,Shayne Lamas,3,R
Bachelor,12,12_SHAYNE_L,Shayne Lamas,8,W
Bachelor,12,12_SHAYNE_L,Shayne Lamas,2,D7
Bachelor,12,12_SHAYNE_L,Shayne Lamas,3,D1
Bachelor,12,12_SHAYNE_L,Shayne Lamas,4,D6
Bachelor,12,12_SHAYNE_L,Shayne Lamas,5,D4
Bachelor,12,12_SHAYNE_L,Shayne Lamas,6,D1
Bachelor,12,12_SHAYNE_L,Shayne Lamas,7,D1
Bachelor,12,12_SHAYNE_L,Shayne Lamas,8,D1
Bachelor,12,12_STACEY_E,Stacey Elza,1,E
Bachelor,12,12_TAMARA_S,Tamara Sketz,1,E
Bachelor,12,12_TIFFANY_T,Tiffany Thornburg,1,E
Bachelorette,12,12_ALEX_W,Alex Woytkiw,4,R
Bachelorette,12,12_ALEX_W,Alex Woytkiw,7,ED
Bachelorette,12,12_ALEX_W,Alex Woytkiw,2,D6
Bachelorette,12,12_ALEX_W,Alex Woytkiw,3,D12
Bachelorette,12,12_ALEX_W,Alex Woytkiw,4,D2
Bachelorette,12,12_ALEX_W,Alex Woytkiw,5,D9
Bachelorette,12,12_ALEX_W,Alex Woytkiw,6,D5
Bachelorette,12,12_ALEX_W,Alex Woytkiw,7,D1
Bachelorette,12,12_ALI_Z,Ali Zahiri,3,E
Bachelorette,12,12_ALI_Z,Ali Zahiri,2,D10
Bachelorette,12,12_ALI_Z,Ali Zahiri,3,D12
Bachelorette,12,12_BRANDON_H,Brandon Howell,2,E
Bachelorette,12,12_CHAD_J,Chad Johnson,4,ED
Bachelorette,12,12_CHAD_J,Chad Johnson,2,D6
Bachelorette,12,12_CHAD_J,Chad Johnson,3,D12
Bachelorette,12,12_CHAD_J,Chad Johnson,4,D2
Bachelorette,12,12_CHASE_M,Chase McNary,3,R
Bachelorette,12,12_CHASE_M,Chase McNary,6,R
Bachelorette,12,12_CHASE_M,Chase McNary,9,ED
Bachelorette,12,12_CHASE_M,Chase McNary,3,D1
Bachelorette,12,12_CHASE_M,Chase McNary,4,D11
Bachelorette,12,12_CHASE_M,Chase McNary,5,D9
Bachelorette,12,12_CHASE_M,Chase McNary,6,D2
Bachelorette,12,12_CHASE_M,Chase McNary,7,D3
Bachelorette,12,12_CHASE_M,Chase McNary,8,D1
Bachelorette,12,12_CHASE_M,Chase McNary,9,D1
Bachelorette,12,12_CHRISTIAN_B,Christian Bishop,3,E
Bachelorette,12,12_CHRISTIAN_B,Christian Bishop,2,D6
Bachelorette,12,12_CHRISTIAN_B,Christian Bishop,3,D12
Bachelorette,12,12_COLEY_K,Coley Knust,1,E
Bachelorette,12,12_DANIEL_M,Daniel Maguire,4,E
Bachelorette,12,12_DANIEL_M,Daniel Maguire,2,D10
Bachelorette,12,12_DANIEL_M,Daniel Maguire,3,D12
Bachelorette,12,12_DANIEL_M,Daniel Maguire,4,D11
Bachelorette,12,12_DEREK_P,Derek Peth,2,R
Bachelorette,12,12_DEREK_P,Derek Peth,5,R
Bachelorette,12,12_DEREK_P,Derek Peth,6,ED
Bachelorette,12,12_DEREK_P,Derek Peth,2,D1
Bachelorette,12,12_DEREK_P,Derek Peth,4,D11
Bachelorette,12,12_DEREK_P,Derek Peth,5,D1
Bachelorette,12,12_DEREK_P,Derek Peth,6,D2
Bachelorette,12,12_EVAN_B,Evan Bass,3,R
Bachelorette,12,12_EVAN_B,Evan Bass,5,E
Bachelorette,12,12_EVAN_B,Evan Bass,2,D10
Bachelorette,12,12_EVAN_B,Evan Bass,3,D12
Bachelorette,12,12_EVAN_B,Evan Bass,4,D11
Bachelorette,12,12_EVAN_B,Evan Bass,5,D9
Bachelorette,12,12_GRANT_K,Grant Kemp,5,E
Bachelorette,12,12_GRANT_K,Grant Kemp,2,D10
Bachelorette,12,12_GRANT_K,Grant Kemp,3,D12
Bachelorette,12,12_GRANT_K,Grant Kemp,4,D11
Bachelorette,12,12_GRANT_K,Grant Kemp,5,D9
Bachelorette,12,12_JAKE_P,Jake Patton,1,E
Bachelorette,12,12_JAMES_F,James Fuertes,4,E
Bachelorette,12,12_JAMES_F,James Fuertes,2,D10
Bachelorette,12,12_JAMES_F,James Fuertes,3,D12
Bachelorette,12,12_JAMES_F,James Fuertes,4,D11
Bachelorette,12,12_JAMES_S,James Spadafore,2,E
Bachelorette,12,12_JAMES_T,James Taylor,2,R
Bachelorette,12,12_JAMES_T,James Taylor,3,R
Bachelorette,12,12_JAMES_T,James Taylor,7,E
Bachelorette,12,12_JAMES_T,James Taylor,2,D6
Bachelorette,12,12_JAMES_T,James Taylor,3,D1
Bachelorette,12,12_JAMES_T,James Taylor,4,D11
Bachelorette,12,12_JAMES_T,James Taylor,5,D9
Bachelorette,12,12_JAMES_T,James Taylor,6,D5
Bachelorette,12,12_JAMES_T,James Taylor,7,D3
Bachelorette,12,12_JONATHAN_H,Jonathan Hamilton,1,E
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,1,R1
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,4,R
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,5,R
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,10,W
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,2,D6
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,3,D12
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,4,D11
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,5,D1
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,6,D5
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,7,D1
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,8,D1
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,9,D1
Bachelorette,12,12_JORDAN_R,Jordan Rodgers,10,D1
Bachelorette,12,12_LUKE_P,Luke Pell,4,R
Bachelorette,12,12_LUKE_P,Luke Pell,6,R
Bachelorette,12,12_LUKE_P,Luke Pell,8,E
Bachelorette,12,12_LUKE_P,Luke Pell,2,D10
Bachelorette,12,12_LUKE_P,Luke Pell,4,D1
Bachelorette,12,12_LUKE_P,Luke Pell,5,D9
Bachelorette,12,12_LUKE_P,Luke Pell,6,D5
Bachelorette,12,12_LUKE_P,Luke Pell,7,D1
Bachelorette,12,12_LUKE_P,Luke Pell,8,D1
Bachelorette,12,12_NICK_B,Nick Benvenutti,3,E
Bachelorette,12,12_NICK_B,Nick Benvenutti,2,D6
Bachelorette,12,12_NICK_B,Nick Benvenutti,3,D12
Bachelorette,12,12_NICK_S,Nick Sharp,1,E
Bachelorette,12,12_PETER_M,Peter Medina,1,E
Bachelorette,12,12_ROBBY_H,Robby Hayes,5,R
Bachelorette,12,12_ROBBY_H,Robby Hayes,7,R
Bachelorette,12,12_ROBBY_H,Robby Hayes,10,E
Bachelorette,12,12_ROBBY_H,Robby Hayes,2,D10
Bachelorette,12,12_ROBBY_H,Robby Hayes,4,D11
Bachelorette,12,12_ROBBY_H,Robby Hayes,5,D9
Bachelorette,12,12_ROBBY_H,Robby Hayes,6,D5
Bachelorette,12,12_ROBBY_H,Robby Hayes,7,D3
Bachelorette,12,12_ROBBY_H,Robby Hayes,8,D1
Bachelorette,12,12_ROBBY_H,Robby Hayes,9,D1
Bachelorette,12,12_ROBBY_H,Robby Hayes,10,D1
Bachelorette,12,12_SAL_D,Sal DeJulio,1,E
Bachelorette,12,12_VINCENT_V,"Vincent ""Vinny"" Ventiera",5,E
Bachelorette,12,12_VINCENT_V,"Vincent ""Vinny"" Ventiera",2,D10
Bachelorette,12,12_VINCENT_V,"Vincent ""Vinny"" Ventiera",3,D12
Bachelorette,12,12_VINCENT_V,"Vincent ""Vinny"" Ventiera",4,D11
Bachelorette,12,12_VINCENT_V,"Vincent ""Vinny"" Ventiera",5,D9
Bachelorette,12,12_WELLS_A,Wells Adams,2,R
Bachelorette,12,12_WELLS_A,Wells Adams,6,ED
Bachelorette,12,12_WELLS_A,Wells Adams,2,D10
Bachelorette,12,12_WELLS_A,Wells Adams,3,D12
Bachelorette,12,12_WELLS_A,Wells Adams,4,D11
Bachelorette,12,12_WELLS_A,Wells Adams,5,D9
Bachelorette,12,12_WELLS_A,Wells Adams,6,D1
Bachelorette,12,12_WILL_H,Will Haduch,2,E
Bachelorette,12,12_WILL_H,Will Haduch,2,D10
Bachelor,13,13_ANN_L,Ann Lueders,1,E
Bachelor,13,13_DOMINIQUE_C,Dominique Carta,1,E
Bachelor,13,13_EMILY_H,Emily Hillis,1,E
Bachelor,13,13_ERICA_D,Erica DeSimone,3,E
Bachelor,13,13_ERICA_D,Erica DeSimone,2,D8
Bachelor,13,13_ERICA_D,Erica DeSimone,3,D8
Bachelor,13,13_JACKIE_H,Jackie Hickey,1,E
Bachelor,13,13_JILLIAN_H,Jillian Harris,2,R
Bachelor,13,13_JILLIAN_H,Jillian Harris,3,R
Bachelor,13,13_JILLIAN_H,Jillian Harris,7,E
Bachelor,13,13_JILLIAN_H,Jillian Harris,2,D1
Bachelor,13,13_JILLIAN_H,Jillian Harris,3,D8
Bachelor,13,13_JILLIAN_H,Jillian Harris,4,D6
Bachelor,13,13_JILLIAN_H,Jillian Harris,5,D3
Bachelor,13,13_JILLIAN_H,Jillian Harris,6,D1
Bachelor,13,13_JILLIAN_H,Jillian Harris,7,D1
Bachelor,13,13_JULIE_D,Julie Dermotta,1,E
Bachelor,13,13_KARI_F,Kari Fajen,3,E
Bachelor,13,13_KARI_F,Kari Fajen,2,D8
Bachelor,13,13_LAUREN_W,Lauren Wanger,4,E
Bachelor,13,13_LAUREN_W,Lauren Wanger,2,D8
Bachelor,13,13_LAUREN_W,Lauren Wanger,4,D6
Bachelor,13,13_LISA_G,Lisa Gonzalez,2,EQ
Bachelor,13,13_MEGAN_P,Megan Parris,1,R
Bachelor,13,13_MEGAN_P,Megan Parris,4,E
Bachelor,13,13_MEGAN_P,Megan Parris,3,D8
Bachelor,13,13_MEGAN_P,Megan Parris,4,D6
Bachelor,13,13_MELISSA_R,Melissa Rycroft,2,R
Bachelor,13,13_MELISSA_R,Melissa Rycroft,8,W
Bachelor,13,13_MELISSA_R,Melissa Rycroft,2,D1
Bachelor,13,13_MELISSA_R,Melissa Rycroft,3,D8
Bachelor,13,13_MELISSA_R,Melissa Rycroft,4,D6
Bachelor,13,13_MELISSA_R,Melissa Rycroft,5,D1
Bachelor,13,13_MELISSA_R,Melissa Rycroft,6,D1
Bachelor,13,13_MELISSA_R,Melissa Rycroft,7,D1
Bachelor,13,13_MELISSA_R,Melissa Rycroft,8,D1
Bachelor,13,13_MOLLY_M,Molly Malaney,2,R
Bachelor,13,13_MOLLY_M,Molly Malaney,4,R
Bachelor,13,13_MOLLY_M,Molly Malaney,8,E
Bachelor,13,13_MOLLY_M,Molly Malaney,2,D8
Bachelor,13,13_MOLLY_M,Molly Malaney,4,D1
Bachelor,13,13_MOLLY_M,Molly Malaney,5,D3
Bachelor,13,13_MOLLY_M,Molly Malaney,6,D1
Bachelor,13,13_MOLLY_M,Molly Malaney,7,D1
Bachelor,13,13_MOLLY_M,Molly Malaney,8,D1
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,4,R
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,6,E
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,2,D8
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,3,D8
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,4,D6
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,5,D1
Bachelor,13,13_NAOMI_C,Naomi Rose Crespo,6,D1
Bachelor,13,13_NATALIE_G,Natalie Getz,3,ED
Bachelor,13,13_NATALIE_G,Natalie Getz,2,D8
Bachelor,13,13_NATALIE_G,Natalie Getz,3,D1
Bachelor,13,13_NICOLE_M,Nicole Mah,1,E
Bachelor,13,13_NIKKI_K,"Nicole ""Nikki"" Kaapke",1,R1
Bachelor,13,13_NIKKI_K,"Nicole ""Nikki"" Kaapke",4,ED
Bachelor,13,13_NIKKI_K,"Nicole ""Nikki"" Kaapke",2,D8
Bachelor,13,13_NIKKI_K,"Nicole ""Nikki"" Kaapke",3,D8
Bachelor,13,13_NIKKI_K,"Nicole ""Nikki"" Kaapke",4,D2
Bachelor,13,13_RAQUEL_M,Raquel Medeiros,2,E
Bachelor,13,13_RENEE_S,Renee Simlak,1,E
Bachelor,13,13_SHANNON_B,Shannon Bair,4,E
Bachelor,13,13_SHANNON_B,Shannon Bair,3,D8
Bachelor,13,13_SHANNON_B,Shannon Bair,4,D6
Bachelor,13,13_SHARON_S,Sharon Staebell,2,E
Bachelor,13,13_SHARON_S,Sharon Staebell,2,D8
Bachelor,13,13_SHELBY_G,Shelby Gillespie,1,E
Bachelor,13,13_STACIA_M,Stacia Mann,1,E
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,3,R
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,4,R
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,5,E
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,3,D1
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,4,D2
Bachelor,13,13_STEPHANIE_H,Stephanie Hogan,5,D3
Bachelor,13,13_TREASURE_M,Treasure Morgan,1,E
Bachelorette,13,13_ADAM_G,Adam Gottschalk,7,ED
Bachelorette,13,13_ADAM_G,Adam Gottschalk,2,D10
Bachelorette,13,13_ADAM_G,Adam Gottschalk,3,D8
Bachelorette,13,13_ADAM_G,Adam Gottschalk,4,D13
Bachelorette,13,13_ADAM_G,Adam Gottschalk,5,D9
Bachelorette,13,13_ADAM_G,Adam Gottschalk,6,D7
Bachelorette,13,13_ADAM_G,Adam Gottschalk,7,D3
Bachelorette,13,13_ALEX_B,Alex Bordyukov,3,R
Bachelorette,13,13_ALEX_B,Alex Bordyukov,6,E
Bachelorette,13,13_ALEX_B,Alex Bordyukov,2,D10
Bachelorette,13,13_ALEX_B,Alex Bordyukov,3,D6
Bachelorette,13,13_ALEX_B,Alex Bordyukov,4,D13
Bachelorette,13,13_ALEX_B,Alex Bordyukov,5,D9
Bachelorette,13,13_ALEX_B,Alex Bordyukov,6,D7
Bachelorette,13,13_ANTHONY_B,Anthony Battle,3,R
Bachelorette,13,13_ANTHONY_B,Anthony Battle,5,E
Bachelorette,13,13_ANTHONY_B,Anthony Battle,3,D1
Bachelorette,13,13_ANTHONY_B,Anthony Battle,4,D13
Bachelorette,13,13_ANTHONY_B,Anthony Battle,5,D9
Bachelorette,13,13_BLAKE_E,Blake Elarbee,2,E
Bachelorette,13,13_BLAKE_E,Blake Elarbee,2,D8
Bachelorette,13,13_BLAKE_K,Blake Killpack,1,E
Bachelorette,13,13_BRADY_E,Brady Ervin,3,E
Bachelorette,13,13_BRADY_E,Brady Ervin,3,D8
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,1,R1
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,4,R
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,5,R
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,7,R
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,10,W
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,3,D6
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,4,D13
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,5,D1
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,6,D7
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,7,D1
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,8,D1
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,9,D1
Bachelorette,13,13_BRYAN_A,Bryan Abasolo,10,D1
Bachelorette,13,13_BRYCE_P,Bryce Powers,3,E
Bachelorette,13,13_BRYCE_P,Bryce Powers,3,D8
Bachelorette,13,13_DEAN_U,Dean Unglert,2,R
Bachelorette,13,13_DEAN_U,Dean Unglert,4,R
Bachelorette,13,13_DEAN_U,Dean Unglert,7,R
Bachelorette,13,13_DEAN_U,Dean Unglert,8,E
Bachelorette,13,13_DEAN_U,Dean Unglert,2,D8
Bachelorette,13,13_DEAN_U,Dean Unglert,3,D8
Bachelorette,13,13_DEAN_U,Dean Unglert,4,D1
Bachelorette,13,13_DEAN_U,Dean Unglert,5,D9
Bachelorette,13,13_DEAN_U,Dean Unglert,6,D7
Bachelorette,13,13_DEAN_U,Dean Unglert,7,D1
Bachelorette,13,13_DEAN_U,Dean Unglert,8,D1
Bachelorette,13,13_DEMARIO_J,DeMario Jackson,2,EU
Bachelorette,13,13_DEMARIO_J,DeMario Jackson,2,D10
Bachelorette,13,13_DIGGY_M,"Kenneth ""Diggy"" Moreland",3,E
Bachelorette,13,13_DIGGY_M,"Kenneth ""Diggy"" Moreland",2,D10
Bachelorette,13,13_ERIC_B,Eric Bigger,3,R
Bachelorette,13,13_ERIC_B,Eric Bigger,6,R
Bachelorette,13,13_ERIC_B,Eric Bigger,7,R
Bachelorette,13,13_ERIC_B,Eric Bigger,9,E
Bachelorette,13,13_ERIC_B,Eric Bigger,2,D10
Bachelorette,13,13_ERIC_B,Eric Bigger,3,D8
Bachelorette,13,13_ERIC_B,Eric Bigger,4,D13
Bachelorette,13,13_ERIC_B,Eric Bigger,5,D9
Bachelorette,13,13_ERIC_B,Eric Bigger,6,D1
Bachelorette,13,13_ERIC_B,Eric Bigger,7,D3
Bachelorette,13,13_ERIC_B,Eric Bigger,8,D1
Bachelorette,13,13_ERIC_B,Eric Bigger,9,D1
Bachelorette,13,13_FRED_J,Fred Johnson,3,ED
Bachelorette,13,13_FRED_J,Fred Johnson,2,D8
Bachelorette,13,13_FRED_J,Fred Johnson,3,D6
Bachelorette,13,13_GRANT_H,Grant Hubsher,1,E
Bachelorette,13,13_IGGY_R,"Ignacio ""Iggy"" Rodriguez",4,E
Bachelorette,13,13_IGGY_R,"Ignacio ""Iggy"" Rodriguez",2,D8
Bachelorette,13,13_IGGY_R,"Ignacio ""Iggy"" Rodriguez",4,D13
Bachelorette,13,13_JACK_S,Jack Stone,4,ED
Bachelorette,13,13_JACK_S,Jack Stone,2,D8
Bachelorette,13,13_JACK_S,Jack Stone,3,D8
Bachelorette,13,13_JACK_S,Jack Stone,4,D1
Bachelorette,13,13_JAMEY_K,Jamey Kocan,2,E
Bachelorette,13,13_JAMEY_K,Jamey Kocan,2,D10
Bachelorette,13,13_JEDIDIAH_B,Jedidiah Ballard,1,E
Bachelorette,13,13_JONATHAN_T,Jonathan Treece,4,E
Bachelorette,13,13_JONATHAN_T,Jonathan Treece,2,D8
Bachelorette,13,13_JONATHAN_T,Jonathan Treece,3,D6
Bachelorette,13,13_JONATHAN_T,Jonathan Treece,4,D13
Bachelorette,13,13_JOSIAH_G,Josiah Graham,2,R
Bachelorette,13,13_JOSIAH_G,Josiah Graham,5,E
Bachelorette,13,13_JOSIAH_G,Josiah Graham,2,D10
Bachelorette,13,13_JOSIAH_G,Josiah Graham,4,D13
Bachelorette,13,13_JOSIAH_G,Josiah Graham,5,D9
Bachelorette,13,13_KENNY_L,Kenny Layne,5,R
Bachelorette,13,13_KENNY_L,Kenny Layne,6,ED
Bachelorette,13,13_KENNY_L,Kenny Layne,2,D8
Bachelorette,13,13_KENNY_L,Kenny Layne,3,D8
Bachelorette,13,13_KENNY_L,Kenny Layne,4,D13
Bachelorette,13,13_KENNY_L,Kenny Layne,5,D2
Bachelorette,13,13_KENNY_L,Kenny Layne,6,D7
Bachelorette,13,13_KYLE_S,Kyle Sherwood,1,E
Bachelorette,13,13_LEE_G,Lee Garrett,5,ED
Bachelorette,13,13_LEE_G,Lee Garrett,2,D10
Bachelorette,13,13_LEE_G,Lee Garrett,3,D8
Bachelorette,13,13_LEE_G,Lee Garrett,4,D13
Bachelorette,13,13_LEE_G,Lee Garrett,5,D2
Bachelorette,13,13_LUCAS_Y,Lucas Yancey,2,E
Bachelorette,13,13_LUCAS_Y,Lucas Yancey,2,D8
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",7,ED
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",2,D10
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",4,D13
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",5,D9
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",6,D7
Bachelorette,13,13_MATT_M,"Matthew ""Matt"" Munson",7,D3
Bachelorette,13,13_MICHAEL_B,Michael Black,1,E
Bachelorette,13,13_MILTON_L,Milton LaCroix,1,E
Bachelorette,13,13_MOHIT_S,Mohit Sehgal,1,E
Bachelorette,13,13_PETER_K,Peter Kraus,2,R
Bachelorette,13,13_PETER_K,Peter Kraus,6,R
Bachelorette,13,13_PETER_K,Peter Kraus,7,R
Bachelorette,13,13_PETER_K,Peter Kraus,10,E
Bachelorette,13,13_PETER_K,Peter Kraus,2,D1
Bachelorette,13,13_PETER_K,Peter Kraus,3,D6
Bachelorette,13,13_PETER_K,Peter Kraus,4,D13
Bachelorette,13,13_PETER_K,Peter Kraus,5,D9
Bachelorette,13,13_PETER_K,Peter Kraus,6,D7
Bachelorette,13,13_PETER_K,Peter Kraus,7,D1
Bachelorette,13,13_PETER_K,Peter Kraus,8,D1
Bachelorette,13,13_PETER_K,Peter Kraus,9,D1
Bachelorette,13,13_PETER_K,Peter Kraus,10,D1
Bachelorette,13,13_ROB_H,"Robert ""Rob"" Howard",1,E
Bachelorette,13,13_WILL_G,Will Gaskins,5,R
Bachelorette,13,13_WILL_G,Will Gaskins,6,ED
Bachelorette,13,13_WILL_G,Will Gaskins,2,D10
Bachelorette,13,13_WILL_G,Will Gaskins,3,D6
Bachelorette,13,13_WILL_G,Will Gaskins,4,D13
Bachelorette,13,13_WILL_G,Will Gaskins,5,D9
Bachelorette,13,13_WILL_G,Will Gaskins,6,D1
Bachelor,14,14_ALI_F,Ali Fedotowsky,2,R
Bachelor,14,14_ALI_F,Ali Fedotowsky,6,E
Bachelor,14,14_ALI_F,Ali Fedotowsky,2,D1
Bachelor,14,14_ALI_F,Ali Fedotowsky,3,D8
Bachelor,14,14_ALI_F,Ali Fedotowsky,4,D6
Bachelor,14,14_ALI_F,Ali Fedotowsky,5,D1
Bachelor,14,14_ALI_F,Ali Fedotowsky,6,D1
Bachelor,14,14_ASHLEIGH_H,Ashleigh Hunt,4,E
Bachelor,14,14_ASHLEIGH_H,Ashleigh Hunt,2,D6
Bachelor,14,14_ASHLEIGH_H,Ashleigh Hunt,3,D8
Bachelor,14,14_ASHLEIGH_H,Ashleigh Hunt,4,D6
Bachelor,14,14_ASHLEY_E,Ashley Elmore,2,E
Bachelor,14,14_ASHLEY_E,Ashley Elmore,2,D5
Bachelor,14,14_CAITLYN_M,Caitlyn McCabe,1,E
Bachelor,14,14_CHANNY_C,Channy Choch,1,E
Bachelor,14,14_CORRIE_A,Corrie Adamson,5,E
Bachelor,14,14_CORRIE_A,Corrie Adamson,2,D6
Bachelor,14,14_CORRIE_A,Corrie Adamson,3,D8
Bachelor,14,14_CORRIE_A,Corrie Adamson,4,D6
Bachelor,14,14_CORRIE_A,Corrie Adamson,5,D1
Bachelor,14,14_CRISTINA_M,Christina McCasland,2,E
Bachelor,14,14_CRISTINA_M,Christina McCasland,2,D6
Bachelor,14,14_ELIZABETH_KI,Elizabeth Kitt,2,R
Bachelor,14,14_ELIZABETH_KI,Elizabeth Kitt,3,E
Bachelor,14,14_ELIZABETH_KI,Elizabeth Kitt,2,D5
Bachelor,14,14_ELIZABETH_KI,Elizabeth Kitt,3,D8
Bachelor,14,14_ELIZABETH_KR,Elizabeth Kreft,1,E
Bachelor,14,14_ELLA_N,Ella Nolan,3,R
Bachelor,14,14_ELLA_N,Ella Nolan,4,ED
Bachelor,14,14_ELLA_N,Ella Nolan,3,D1
Bachelor,14,14_ELLA_N,Ella Nolan,4,D2
Bachelor,14,14_EMILY_H,Emily Harkins,1,E
Bachelor,14,14_GIA_A,Gia Allemand,4,R
Bachelor,14,14_GIA_A,Gia Allemand,7,EQ
Bachelor,14,14_GIA_A,Gia Allemand,2,D6
Bachelor,14,14_GIA_A,Gia Allemand,4,D1
Bachelor,14,14_GIA_A,Gia Allemand,5,D2
Bachelor,14,14_GIA_A,Gia Allemand,6,D1
Bachelor,14,14_GIA_A,Gia Allemand,7,D1
Bachelor,14,14_JESSIE_S,Jessie Sulidis,4,E
Bachelor,14,14_JESSIE_S,Jessie Sulidis,2,D5
Bachelor,14,14_JESSIE_S,Jessie Sulidis,3,D8
Bachelor,14,14_JESSIE_S,Jessie Sulidis,4,D6
